1,41,1000.0,100.0,250.0,847.5,1,900,400,15.0
1,42,1000.0,100.0,250.0,862.5,1,900,400,15.0
1,43,1000.0,100.0,250.0,847.5,1,900,400,15.0
1,44,1000.0,100.0,250.0,847.5,1,900,400,15.0
1,45,1000.0,100.0,250.0,877.5,1,900,400,15.0
1,46,1000.0,100.0,250.0,862.5,1,900,400,15.0
1,47,1000.0,100.0,250.0,862.5,1,900,400,15.0
1,48,1000.0,100.0,250.0,847.5,1,900,400,15.0
1,49,1000.0,100.0,250.0,832.5,1,900,400,15.0
1,50,1000.0,100.0,250.0,832.5,1,900,400,15.0
2,1,1000.0,100.0,0.0,7.5,0,900,400,15.0
2,2,1000.0,100.0,0.0,67.5,0,900,400,15.0
2,3,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,4,1000.0,100.0,0.0,832.5,1,900,400,15.0
2,5,1000.0,100.0,0.0,832.5,1,900,400,15.0
2,6,1000.0,100.0,0.0,847.5,1,900,400,15.0
2,7,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,8,1000.0,100.0,0.0,877.5,1,900,400,15.0
2,9,1000.0,100.0,0.0,847.5,1,900,400,15.0
2,10,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,11,1000.0,100.0,0.0,892.5,1,900,400,15.0
2,12,1000.0,100.0,0.0,892.5,1,900,400,15.0
2,13,1000.0,100.0,0.0,832.5,1,900,400,15.0
2,14,1000.0,100.0,0.0,847.5,1,900,400,15.0
2,15,1000.0,100.0,0.0,877.5,1,900,400,15.0
2,16,1000.0,100.0,0.0,7.5,0,900,400,15.0
2,17,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,18,1000.0,100.0,0.0,877.5,1,900,400,15.0
2,19,1000.0,100.0,0.0,892.5,1,900,400,15.0
2,20,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,21,1000.0,100.0,0.0,832.5,1,900,400,15.0
2,22,1000.0,100.0,0.0,832.5,1,900,400,15.0
2,23,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,24,1000.0,100.0,0.0,847.5,1,900,400,15.0
2,25,1000.0,100.0,0.0,892.5,1,900,400,15.0
2,26,1000.0,100.0,0.0,892.5,1,900,400,15.0
2,27,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,28,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,29,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,30,1000.0,100.0,0.0,7.5,0,900,400,15.0
2,31,1000.0,100.0,0.0,892.5,1,900,400,15.0
2,32,1000.0,100.0,0.0,847.5,1,900,400,15.0
